Biochemie Pflueger Nr. 1 Calcium fluoratum D12 Tabletten;Arzneispezialitaet;Biochemie Pflueger Nr. 1 Calcium fluoratum D12 Tabletten;HOM-2633;Homoeopathisches Laboratorium Alexander Pflueger GmbH & Co KG, Roengtenstrasse 4, 33378 Rheda-Wiedenbrueck, Deutschland;36298;Calciumfluorid;;0;0;0;;0;Arzneimittel zur Abgabe ohne aerztliche Verschreibung;Abgabe durch eine (oeffentliche) Apotheke;Homoeopathika;Human;;;;;;;;;;;1
Biochemie Pflueger Nr. 10  Natrium sulfuricum D6 Pulver;Arzneispezialitaet;Biochemie Pflueger Nr. 10  Natrium sulfuricum D6 Pulver;HOM-6250;Homoeopathisches Laboratorium Alexander Pflueger GmbH & Co KG, Roengtenstrasse 4, 33378 Rheda-Wiedenbrueck, Deutschland;39547;Natriumsulfat;;0;0;0;;0;Arzneimittel zur Abgabe ohne aerztliche Verschreibung;Abgabe durch eine (oeffentliche) Apotheke;Homoeopathika;Human;;;;;;;;;;;0
Biochemie Pflueger Nr. 10 Natrium sulfuricum D6 Tropfen;Arzneispezialitaet;Biochemie Pflueger Nr. 10 Natrium sulfuricum D6 Tropfen;HOM-6224;Homoeopathisches Laboratorium Alexander Pflueger GmbH & Co KG, Roengtenstrasse 4, 33378 Rheda-Wiedenbrueck, Deutschland;39297;Natriumsulfat;;0;0;0;;0;Arzneimittel zur Abgabe ohne aerztliche Verschreibung;Abgabe durch eine (oeffentliche) Apotheke;Homoeopathika;Human;;;;;;;;;;;1
Biochemie Pflueger Nr. 11 Silicea D12 Tabletten;Arzneispezialitaet;Biochemie Pflueger Nr. 11 Silicea D12 Tabletten;HOM-2639;Homoeopathisches Laboratorium Alexander Pflueger GmbH & Co KG, Roengtenstrasse 4, 33378 Rheda-Wiedenbrueck, Deutschland;36301;Siliciumdioxid;;0;0;0;;0;Arzneimittel zur Abgabe ohne aerztliche Verschreibung;Abgabe durch eine (oeffentliche) Apotheke;Homoeopathika;Human;;;;;;;;;;;0
Biochemie Pflueger Nr. 12 Calcium sulfuricum D6 Pulver;Arzneispezialitaet;Biochemie Pflueger Nr. 12 Calcium sulfuricum D6 Pulver;HOM-6252;Homoeopathisches Laboratorium Alexander Pflueger GmbH & Co KG, Roengtenstrasse 4, 33378 Rheda-Wiedenbrueck, Deutschland;39547;Calciumsulfat;;0;0;0;;0;Arzneimittel zur Abgabe ohne aerztliche Verschreibung;Abgabe durch eine (oeffentliche) Apotheke;Homoeopathika;Human;;;;;;;;;;;1
Biochemie Pflueger Nr. 12 Calcium sulfuricum D6 Tropfen;Arzneispezialitaet;Biochemie Pflueger Nr. 12 Calcium sulfuricum D6 Tropfen;HOM-6226;Homoeopathisches Laboratorium Alexander Pflueger GmbH & Co KG, Roengtenstrasse 4, 33378 Rheda-Wiedenbrueck, Deutschland;39297;Calciumsulfat;;0;0;0;;0;Arzneimittel zur Abgabe ohne aerztliche Verschreibung;Abgabe durch eine (oeffentliche) Apotheke;Homoeopathika;Human;;;;;;;;;;;0
Biochemie Pflueger Nr. 14 Kalium bromatum D6 Tabletten;Arzneispezialitaet;Biochemie Pflueger Nr. 14 Kalium bromatum D6 Tabletten;HOM-6234;Homoeopathisches Laboratorium Alexander Pflueger GmbH & Co KG, Roengtenstrasse 4, 33378 Rheda-Wiedenbrueck, Deutschland;39541;;;;;0;;0;Arzneimittel zur Abgabe ohne aerztliche Verschreibung;Abgabe durch eine (oeffentliche) Apotheke;Homoeopathika;Human;;;;;;;;;;;1
Biochemie Pflueger Nr. 16 Lithium chloratum  D 6 Tabletten;Arzneispezialitaet;Biochemie Pflueger Nr. 16 Lithium chloratum  D 6 Tabletten;HOM-6208;Homoeopathisches Laboratorium Alexander Pflueger GmbH & Co KG, Roengtenstrasse 4, 33378 Rheda-Wiedenbrueck, Deutschland;39170;;;;;0;;0;Arzneimittel zur Abgabe ohne aerztliche Verschreibung;Abgabe durch eine (oeffentliche) Apotheke;Homoeopathika;Human;;;;;;;;;;;0
Biochemie Pflueger Nr. 18 Calcium  sulfuratum  D6 Tabletten;Arzneispezialitaet;Biochemie Pflueger Nr. 18 Calcium  sulfuratum  D6 Tabletten;HOM-6209;Homoeopathisches Laboratorium Alexander Pflueger GmbH & Co KG, Roengtenstrasse 4, 33378 Rheda-Wiedenbrueck, Deutschland;39170;;;;;0;;0;Arzneimittel zur Abgabe ohne aerztliche Verschreibung;Abgabe durch eine (oeffentliche) Apotheke;Homoeopathika;Human;;;;;;;;;;;1
Biochemie Pflueger Nr. 2 Calcium phosphoricum D6 Pulver;Arzneispezialitaet;Biochemie Pflueger Nr. 2 Calcium phosphoricum D6 Pulver;HOM-6242;Homoeopathisches Laboratorium Alexander Pflueger GmbH & Co KG, Roengtenstrasse 4, 33378 Rheda-Wiedenbrueck, Deutschland;39547;Calciumhydrogenphosphat;;0;0;0;;0;Arzneimittel zur Abgabe ohne aerztliche Verschreibung;Abgabe durch eine (oeffentliche) Apotheke;Homoeopathika;Human;;;;;;;;;;;0
Biochemie Pflueger Nr. 2 Calcium phosphoricum D6 Tropfen;Arzneispezialitaet;Biochemie Pflueger Nr. 2 Calcium phosphoricum D6 Tropfen;HOM-6216;Homoeopathisches Laboratorium Alexander Pflueger GmbH & Co KG, Roengtenstrasse 4, 33378 Rheda-Wiedenbrueck, Deutschland;39297;Calciumhydrogenphosphat;;0;0;0;;0;Arzneimittel zur Abgabe ohne aerztliche Verschreibung;Abgabe durch eine (oeffentliche) Apotheke;Homoeopathika;Human;;;;;;;;;;;1
Biochemie Pflueger Nr. 21 Zincum chloratum D6 Tabletten;Arzneispezialitaet;Biochemie Pflueger Nr. 21 Zincum chloratum D6 Tabletten;HOM-6210;Homoeopathisches Laboratorium Alexander Pflueger GmbH & Co KG, Roengtenstrasse 4, 33378 Rheda-Wiedenbrueck, Deutschland;39170;;;;;0;;0;Arzneimittel zur Abgabe ohne aerztliche Verschreibung;Abgabe durch eine (oeffentliche) Apotheke;Homoeopathika;Human;;;;;;;;;;;0
Biochemie Pflueger Nr. 23 Natrium bicarbonicum D6 Tabletten;Arzneispezialitaet;Biochemie Pflueger Nr. 23 Natrium bicarbonicum D6 Tabletten;HOM-6211;Homoeopathisches Laboratorium Alexander Pflueger GmbH & Co KG, Roengtenstrasse 4, 33378 Rheda-Wiedenbrueck, Deutschland;39170;;;;;0;;0;Arzneimittel zur Abgabe ohne aerztliche Verschreibung;Abgabe durch eine (oeffentliche) Apotheke;Homoeopathika;Human;;;;;;;;;;;1
Biochemie Pflueger Nr. 25 Aurum chloratum natronatum D6 Tabletten;Arzneispezialitaet;Biochemie Pflueger Nr. 25 Aurum chloratum natronatum D6 Tabletten;HOM-6213;Homoeopathisches Laboratorium Alexander Pflueger GmbH & Co KG, Roengtenstrasse 4, 33378 Rheda-Wiedenbrueck, Deutschland;39232;;;;;0;;0;Arzneimittel zur Abgabe ohne aerztliche Verschreibung;Abgabe durch eine (oeffentliche) Apotheke;Homoeopathika;Human;;;;;;;;;;;0
Biochemie Pflueger Nr. 27 Kalium bichromicum D6 Tabletten;Arzneispezialitaet;Biochemie Pflueger Nr. 27 Kalium bichromicum D6 Tabletten;HOM-6227;Homoeopathisches Laboratorium Alexander Pflueger GmbH & Co KG, Roengtenstrasse 4, 33378 Rheda-Wiedenbrueck, Deutschland;39329;;;;;0;;0;Arzneimittel zur Abgabe ohne aerztliche Verschreibung;Abgabe durch eine (oeffentliche) Apotheke;Homoeopathika;Human;;;;;;;;;;;1
Biochemie Pflueger Nr. 3 Ferrum phosphoricum D12 Tabletten;Arzneispezialitaet;Biochemie Pflueger Nr. 3 Ferrum phosphoricum D12 Tabletten;HOM-2742;Homoeopathisches Laboratorium Alexander Pflueger GmbH & Co KG, Roengtenstrasse 4, 33378 Rheda-Wiedenbrueck, Deutschland;37327;Eisen(Iii)-Phosphat;;0;0;0;;0;Arzneimittel zur Abgabe ohne aerztliche Verschreibung;Abgabe durch eine (oeffentliche) Apotheke;Homoeopathika;Human;;;;;;;;;;;0
Biochemie Pflueger Nr. 4 Kalium chloratum D6 Pulver;Arzneispezialitaet;Biochemie Pflueger Nr. 4 Kalium chloratum D6 Pulver;HOM-6244;Homoeopathisches Laboratorium Alexander Pflueger GmbH & Co KG, Roengtenstrasse 4, 33378 Rheda-Wiedenbrueck, Deutschland;39547;Kaliumchlorid;;0;0;0;;0;Arzneimittel zur Abgabe ohne aerztliche Verschreibung;Abgabe durch eine (oeffentliche) Apotheke;Homoeopathika;Human;;;;;;;;;;;1
Biochemie Pflueger Nr. 4 Kalium chloratum D6 Tropfen;Arzneispezialitaet;Biochemie Pflueger Nr. 4 Kalium chloratum D6 Tropfen;HOM-6218;Homoeopathisches Laboratorium Alexander Pflueger GmbH & Co KG, Roengtenstrasse 4, 33378 Rheda-Wiedenbrueck, Deutschland;39297;Kaliumchlorid;;0;0;0;;0;Arzneimittel zur Abgabe ohne aerztliche Verschreibung;Abgabe durch eine (oeffentliche) Apotheke;Homoeopathika;Human;;;;;;;;;;;0
Biochemie Pflueger Nr. 5 Kalium phosphoricum D6 Tabletten;Arzneispezialitaet;Biochemie Pflueger Nr. 5 Kalium phosphoricum D6 Tabletten;HOM-2632;Homoeopathisches Laboratorium Alexander Pflueger GmbH & Co KG, Roengtenstrasse 4, 33378 Rheda-Wiedenbrueck, Deutschland;36298;Kaliumdihydrogenphosphat;;0;0;0;;0;Arzneimittel zur Abgabe ohne aerztliche Verschreibung;Abgabe durch eine (oeffentliche) Apotheke;Homoeopathika;Human;;;;;;;;;;;1
Biochemie Pflueger Nr. 6 Kalium sulfuricum D6 Pulver;Arzneispezialitaet;Biochemie Pflueger Nr. 6 Kalium sulfuricum D6 Pulver;HOM-6246;Homoeopathisches Laboratorium Alexander Pflueger GmbH & Co KG, Roengtenstrasse 4, 33378 Rheda-Wiedenbrueck, Deutschland;39547;Kaliumsulfat;;0;0;0;;0;Arzneimittel zur Abgabe ohne aerztliche Verschreibung;Abgabe durch eine (oeffentliche) Apotheke;Homoeopathika;Human;;;;;;;;;;;0
Biochemie Pflueger Nr. 6 Kalium sulfuricum D6 Tropfen;Arzneispezialitaet;Biochemie Pflueger Nr. 6 Kalium sulfuricum D6 Tropfen;HOM-6220;Homoeopathisches Laboratorium Alexander Pflueger GmbH & Co KG, Roengtenstrasse 4, 33378 Rheda-Wiedenbrueck, Deutschland;39297;Kaliumsulfat;;0;0;0;;0;Arzneimittel zur Abgabe ohne aerztliche Verschreibung;Abgabe durch eine (oeffentliche) Apotheke;Homoeopathika;Human;;;;;;;;;;;1
Biochemie Pflueger Nr. 7 Magnesium phosphoricum D6 Tabletten;Arzneispezialitaet;Biochemie Pflueger Nr. 7 Magnesium phosphoricum D6 Tabletten;HOM-2635;Homoeopathisches Laboratorium Alexander Pflueger GmbH & Co KG, Roengtenstrasse 4, 33378 Rheda-Wiedenbrueck, Deutschland;36298;Magnesiumhydrogenphosphat;;0;0;0;;0;Arzneimittel zur Abgabe ohne aerztliche Verschreibung;Abgabe durch eine (oeffentliche) Apotheke;Homoeopathika;Human;;;;;;;;;;;0
Biochemie Pflueger Nr. 8 Natrium chloratum D6 Pulver;Arzneispezialitaet;Biochemie Pflueger Nr. 8 Natrium chloratum D6 Pulver;HOM-6248;Homoeopathisches Laboratorium Alexander Pflueger GmbH & Co KG, Roengtenstrasse 4, 33378 Rheda-Wiedenbrueck, Deutschland;39547;Natriumchlorid;;0;0;0;;0;Arzneimittel zur Abgabe ohne aerztliche Verschreibung;Abgabe durch eine (oeffentliche) Apotheke;Homoeopathika;Human;;;;;;;;;;;1
Biochemie Pflueger Nr. 8 Natrium chloratum D6 Tropfen;Arzneispezialitaet;Biochemie Pflueger Nr. 8 Natrium chloratum D6 Tropfen;HOM-6222;Homoeopathisches Laboratorium Alexander Pflueger GmbH & Co KG, Roengtenstrasse 4, 33378 Rheda-Wiedenbrueck, Deutschland;39297;Natriumchlorid;;0;0;0;;0;Arzneimittel zur Abgabe ohne aerztliche Verschreibung;Abgabe durch eine (oeffentliche) Apotheke;Homoeopathika;Human;;;;;;;;;;;0
Biochemie Pflueger Nr. 9 Natrium phosphoricum D6 Tabletten;Arzneispezialitaet;Biochemie Pflueger Nr. 9 Natrium phosphoricum D6 Tabletten;HOM-2637;Homoeopathisches Laboratorium Alexander Pflueger GmbH & Co KG, Roengtenstrasse 4, 33378 Rheda-Wiedenbrueck, Deutschland;36301;Natriummonohydrogenphosphat;;0;0;0;;0;Arzneimittel zur Abgabe ohne aerztliche Verschreibung;Abgabe durch eine (oeffentliche) Apotheke;Homoeopathika;Human;;;;;;;;;;;1
Biochemische Mischung nach Dr. Schuessler Zell Basic - Adler Pharma;Arzneispezialitaet;Biochemische Mischung nach Dr. Schuessler Zell Basic - Adler Pharma;HOM-6212;Adler Pharma Produktion und Vertrieb GmbH, Brucker Bundesstrasse 25a, 5700 Zell am See, Oesterreich;39170;Natrium Phosphoricum (Hab), Natrium Chloratum (Hab), Lithium Chloratum (Komm D), Kalium Sulfuricum (Hab), Zincum Chloratum (Komm D), Acidum Silicicum (Hab), Kalium Phosphoricum (Hab), Kalium Chloratum (Hab), Selenium (Hab), Natrium Sulfuricum (Hab), Ferrum Phosphoricum (Hab), Natrium Bicarbonicum (Komm D), Cuprum Arsenicosum (Hab), Calcium Sulfuricum (Hab);;0;0;0;;0;Arzneimittel zur Abgabe ohne aerztliche Verschreibung;Abgabe durch eine (oeffentliche) Apotheke;Homoeopathika;Human;;;;;;;;;;;0
Biodroxil 1000 mg - Filmtabletten;Arzneispezialitaet;Biodroxil 1000 mg - Filmtabletten;1-20808;Sandoz GmbH, Biochemiestrasse 10, 6250 Kundl, Oesterreich;34746;Cefadroxil;J01DB05;0;0;0;;0;Arzneimittel zur einmaligen Abgabe auf aerztliche Verschreibung;Abgabe durch eine (oeffentliche) Apotheke;Standardarzneimittel;Human;;;;;;;;;;;1
Biodroxil 250 mg/5 ml - Pulver zur Herstellung einer Suspension zum Einnehmen;Arzneispezialitaet;Biodroxil 250 mg/5 ml - Pulver zur Herstellung einer Suspension zum Einnehmen;1-20819;Sandoz GmbH, Biochemiestrasse 10, 6250 Kundl, Oesterreich;34746;Cefadroxil;J01DB05;0;0;0;;0;Arzneimittel zur einmaligen Abgabe auf aerztliche Verschreibung;Abgabe durch eine (oeffentliche) Apotheke;Standardarzneimittel;Human;;;;;;;;;;;0
Biodroxil 500 mg/5 ml - Pulver zur Herstellung einer Suspension zum Einnehmen;Arzneispezialitaet;Biodroxil 500 mg/5 ml - Pulver zur Herstellung einer Suspension zum Einnehmen;1-20821;Sandoz GmbH, Biochemiestrasse 10, 6250 Kundl, Oesterreich;34746;Cefadroxil;J01DB05;0;0;0;;0;Arzneimittel zur einmaligen Abgabe auf aerztliche Verschreibung;Abgabe durch eine (oeffentliche) Apotheke;Standardarzneimittel;Human;;;;;;;;;;;1
Biogelat Biotin 5mg Tabletten;Arzneispezialitaet;Biogelat Biotin 5mg Tabletten;1-27445;Kwizda Pharma GmbH, Effingergasse 21, 1160 Wien, Oesterreich;39500;Biotin;A11HA05;0;0;0;;0;Arzneimittel zur Abgabe ohne aerztliche Verschreibung;Abgabe durch eine (oeffentliche) Apotheke;Standardarzneimittel;Human;;;;;;;;;;;0
BIO-H-TIN Vitamin H 2,5 mg - Tabletten;Arzneispezialitaet;BIO-H-TIN Vitamin H 2,5 mg - Tabletten;1-21703;BIO-H-TIN Pharma GmbH & Co. KG, Emil-Kemmer-Strasse 33, 96103 Hallstadt, Deutschland;35403;Biotin;A11HA05;0;0;0;;0;Arzneimittel zur Abgabe ohne aerztliche Verschreibung;Abgabe durch eine (oeffentliche) Apotheke;Standardarzneimittel;Human;;;;;;;;;;;1
Bioplex Colistin 25 mg/g - Pulver zum Eingeben fuer Rinder, Schweine, Huehner;Arzneispezialitaet;Bioplex Colistin 25 mg/g - Pulver zum Eingeben fuer Rinder, Schweine, Huehner;8-01164;Alvetra & Werfft GmbH, Boltzmanngasse 11, 1090 Wien, Oesterreich;36511;Colistin Sulfat;QA07AA10;0;0;0;;0;Arzneimittel zur einmaligen Abgabe auf aerztliche Verschreibung;Abgabe durch eine (oeffentliche) Apotheke, NE (Abgabemoeglichkeit nicht eingeschraenkt);Standardarzneimittel;Veterinaer;;;;;;;;;;;0
Biopoin 1.000 I.E./0,5 ml Injektionsloesung in Fertigspritze;Arzneispezialitaet;Biopoin 1.000 I.E./0,5 ml Injektionsloesung in Fertigspritze;EU/1/09/565/001-002;CT Arzneimittel GmbH, Lengeder Strasse 42a, 13407 Berlin, Deutschland;40109;Epoetin Theta;B03XA01;0;0;0;;0;Arzneimittel zur einmaligen Abgabe auf aerztliche Verschreibung;Abgabe durch eine (oeffentliche) Apotheke;Biologika;Human;;;;;;;;;;;1
Biopoin 2.000 I.E./0,5 ml Injektionsloesung in Fertigspritze;Arzneispezialitaet;Biopoin 2.000 I.E./0,5 ml Injektionsloesung in Fertigspritze;EU/1/09/565/003-004;CT Arzneimittel GmbH, Lengeder Strasse 42a, 13407 Berlin, Deutschland;40109;Epoetin Theta;B03XA01;0;0;0;;0;Arzneimittel zur einmaligen Abgabe auf aerztliche Verschreibung;Abgabe durch eine (oeffentliche) Apotheke;Biologika;Human;;;;;;;;;;;0
Biopoin 3.000 I.E./0,5 ml Injektionsloesung in Fertigspritze;Arzneispezialitaet;Biopoin 3.000 I.E./0,5 ml Injektionsloesung in Fertigspritze;EU/1/09/565/005-006;CT Arzneimittel GmbH, Lengeder Strasse 42a, 13407 Berlin, Deutschland;40109;Epoetin Theta;B03XA01;0;0;0;;0;Arzneimittel zur einmaligen Abgabe auf aerztliche Verschreibung;Abgabe durch eine (oeffentliche) Apotheke;Biologika;Human;;;;;;;;;;;1
Biopoin 4.000 I.E./0,5 ml Injektionsloesung in Fertigspritze;Arzneispezialitaet;Biopoin 4.000 I.E./0,5 ml Injektionsloesung in Fertigspritze;EU/1/09/565/007-008;CT Arzneimittel GmbH, Lengeder Strasse 42a, 13407 Berlin, Deutschland;40109;Epoetin Theta;B03XA01;0;0;0;;0;Arzneimittel zur einmaligen Abgabe auf aerztliche Verschreibung;Abgabe durch eine (oeffentliche) Apotheke;Biologika;Human;;;;;;;;;;;0
Biorphen 0,1 mg/ml Infusionsloesung;Arzneispezialitaet;Biorphen 0,1 mg/ml Infusionsloesung;137539;Sintetica GmbH, Albersloher Weg 11, 48155 Muenster, Deutschland;42817;Phenylephrinhydrochlorid;C01CA06;0;0;;;;Arzneimittel zur wiederholten Abgabe gegen aerztliche Verschreibung;Abgabe durch eine (oeffentliche) Apotheke;Standardarzneimittel;Human;;;;;;;;;;;1
Biphozyl Haemodialyse-/Haemofiltrationsloesung;Arzneispezialitaet;Biphozyl Haemodialyse-/Haemofiltrationsloesung;136187;Gambro Lundia AB, Magistratsvaegen 16, 226 43 Lund, Schweden;42151;Kaliumchlorid, Natriummonohydrogenphosphat-Dihydrat, Magnesiumchlorid Hexahydrat, Natriumchlorid, Natriumhydrogencarbonat;B05ZB;0;0;;;0;Arzneimittel zur wiederholten Abgabe gegen aerztliche Verschreibung;Abgabe durch eine (oeffentliche) Apotheke;Standardarzneimittel;Human;;;;;;;;;;;0
Biramine 3 mg/ml Spray zur Anwendung in der Mundhoehle, Loesung;Arzneispezialitaet;Biramine 3 mg/ml Spray zur Anwendung in der Mundhoehle, Loesung;138556;GEISER PHARMA S.L.,, Camino Labiano 45B, 31912 Mutilva (Navarra), Spanien;43432;Benzydamin Hydrochlorid;A01AD02;0;0;;;0;Arzneimittel zur Abgabe ohne aerztliche Verschreibung;Abgabe durch eine (oeffentliche) Apotheke;Standardarzneimittel;Human;;;;;;;;;;;1
BiResp Spiromax 320 Mikrogramm/9 Mikrogramm Pulver zur Inhalation;Arzneispezialitaet;BiResp Spiromax 320 Mikrogramm/9 Mikrogramm Pulver zur Inhalation;EU/1/14/921/004-006;Teva Pharma BV, Computerweg 10, 3542 DR Utrecht, Niederlande;41757;Budesonid, Formoterolfumarat Dihydrat;R03AK07;0;0;;;;Arzneimittel zur einmaligen Abgabe auf aerztliche Verschreibung;Abgabe durch eine (oeffentliche) Apotheke;Standardarzneimittel;Human;;;;;;;;;;;0
Birkfelder Hustensaft;Arzneispezialitaet;Birkfelder Hustensaft;5-00615;St. Petrus Apotheke Birkfeld Mag. Eva Wildt KG, Berggasse 2, 8190 Birkfeld, Oesterreich;33945;Serpylli Herba (Auszug), Thymi Herba (Auszug), Castaneae Folium (Auszug), Sulfogaiacol, Primulae Radix (Auszug), Plantaginis Lanceolatae Folium (Auszug);R05X;0;0;0;;0;Arzneimittel zur Abgabe ohne aerztliche Verschreibung;Abgabe durch eine (oeffentliche) Apotheke;Apothekeneigene;Human;;;;;;;;;;;1
Bismutum metallicum - DHU - Globuli;Arzneispezialitaet;Bismutum metallicum - DHU - Globuli;HOM-3240;Deutsche Homoeopathie-Union, DHU-Arzneimittel GmbH & Co KG, Otto-Strasse 24, 76227 Karlsruhe, Deutschland;37954;;;;;0;;0;Arzneimittel zur Abgabe ohne aerztliche Verschreibung;Abgabe durch eine (oeffentliche) Apotheke;Homoeopathika;Human;;;;;;;;;;;0
Bismutum metallicum Dos. - Dilution;Arzneispezialitaet;Bismutum metallicum Dos. - Dilution;HOM-1317;Mag. Martin Doskar, pharm. Produkte e.U., Schottenring 14, 1010 Wien, Oesterreich;35352;;;;;0;;0;Arzneimittel zur Abgabe ohne aerztliche Verschreibung;Abgabe durch eine (oeffentliche) Apotheke;Homoeopathika;Human;;;;;;;;;;;1
Bismutum metallicum Dos. - Trituration;Arzneispezialitaet;Bismutum metallicum Dos. - Trituration;HOM-1221;Mag. Martin Doskar, pharm. Produkte e.U., Schottenring 14, 1010 Wien, Oesterreich;35345;;;;;0;;0;Arzneimittel zur Abgabe ohne aerztliche Verschreibung;Abgabe durch eine (oeffentliche) Apotheke;Homoeopathika;Human;;;;;;;;;;;0
Bismutum nitricum - DHU - Globuli;Arzneispezialitaet;Bismutum nitricum - DHU - Globuli;HOM-4977;Deutsche Homoeopathie-Union, DHU-Arzneimittel GmbH & Co KG, Otto-Strasse 24, 76227 Karlsruhe, Deutschland;38923;;;;;0;;0;Arzneimittel zur Abgabe ohne aerztliche Verschreibung;Abgabe durch eine (oeffentliche) Apotheke;Homoeopathika;Human;;;;;;;;;;;1
Bismutum subnitricum - DHU - Globuli;Arzneispezialitaet;Bismutum subnitricum - DHU - Globuli;HOM-4973;Deutsche Homoeopathie-Union, DHU-Arzneimittel GmbH & Co KG, Otto-Strasse 24, 76227 Karlsruhe, Deutschland;38923;;;;;0;;0;Arzneimittel zur Abgabe ohne aerztliche Verschreibung;Abgabe durch eine (oeffentliche) Apotheke;Homoeopathika;Human;;;;;;;;;;;0
Bisocor 10 mg - Tabletten;Arzneispezialitaet;Bisocor 10 mg - Tabletten;1-24096;Kwizda Pharma GmbH, Effingergasse 21, 1160 Wien, Oesterreich;37042;Bisoprolol Hemifumarat;C07AB07;0;0;0;;0;Arzneimittel zur wiederholten Abgabe gegen aerztliche Verschreibung;Abgabe durch eine (oeffentliche) Apotheke;Standardarzneimittel;Human;;;;;;;;;;;1
Bisolvon - Loesung;Arzneispezialitaet;Bisolvon - Loesung;1-13241;sanofi-aventis GmbH, Saturn Tower, Leonard-Bernstein-Strasse 10, 1220 Wien, Oesterreich;24345;Bromhexin Hydrochlorid;R05CB02;0;0;0;;0;Arzneimittel zur Abgabe ohne aerztliche Verschreibung;Abgabe durch eine (oeffentliche) Apotheke;Standardarzneimittel;Human;;;;;;;;;;;0
Bisolvon 10 mg/g Pulver zum Eingeben fuer Rinder, Schweine, Hunde und Katzen;Arzneispezialitaet;Bisolvon 10 mg/g Pulver zum Eingeben fuer Rinder, Schweine, Hunde und Katzen;14144;Boehringer Ingelheim Vetmedica GmbH, Binger Strasse 173, 55216 Ingelheim am Rhein, Deutschland;25374;Bromhexin Hydrochlorid;QR05CB02;0;0;0;;0;Arzneimittel zur wiederholten Abgabe gegen aerztliche Verschreibung;Abgabe durch eine (oeffentliche) Apotheke, NE (Abgabemoeglichkeit nicht eingeschraenkt);Standardarzneimittel;Veterinaer;;;;;;;;;;;1
Bisoprolol Accord 10 mg Filmtabletten;Arzneispezialitaet;Bisoprolol Accord 10 mg Filmtabletten;1-31181;Accord Healthcare Limited, Sage House, 319 Pinner Road, North Harrow -, HA1 4HF Middlesex, Vereinigtes Koenigreich;40996;Bisoprolol Hemifumarat;C07AB07;0;0;0;;0;Arzneimittel zur wiederholten Abgabe gegen aerztliche Verschreibung;Abgabe durch eine (oeffentliche) Apotheke;Standardarzneimittel;Human;;;;;;;;;;;0
Bisoprolol Accord 5 mg Filmtabletten;Arzneispezialitaet;Bisoprolol Accord 5 mg Filmtabletten;1-31180;Accord Healthcare Limited, Sage House, 319 Pinner Road, North Harrow -, HA1 4HF Middlesex, Vereinigtes Koenigreich;40996;Bisoprolol Hemifumarat;C07AB07;0;0;0;;0;Arzneimittel zur wiederholten Abgabe gegen aerztliche Verschreibung;Abgabe durch eine (oeffentliche) Apotheke;Standardarzneimittel;Human;;;;;;;;;;;1
Bisoprolol Arcana 5 mg Filmtabletten;Arzneispezialitaet;Bisoprolol Arcana 5 mg Filmtabletten;1-22024;Arcana Arzneimittel GmbH, Huetteldorfer Strasse 299, 1140 Wien, Oesterreich;35614;Bisoprolol Hemifumarat;C07AB07;0;0;0;;0;Arzneimittel zur wiederholten Abgabe gegen aerztliche Verschreibung;Abgabe durch eine (oeffentliche) Apotheke;Standardarzneimittel;Human;;;;;;;;;;;0
Bisoprolol Krka 2,5 mg Filmtabletten;Arzneispezialitaet;Bisoprolol Krka 2,5 mg Filmtabletten;135454;Krka, d. d., Novo mesto, Smarjeska Cesta 6, 8501 Novo Mesto, Slowenien;41718;Bisoprolol Hemifumarat;C07AB07;0;0;0;;0;Arzneimittel zur wiederholten Abgabe gegen aerztliche Verschreibung;Abgabe durch eine (oeffentliche) Apotheke;Standardarzneimittel;Human;;;;;;;;;;;1
